2018-09-17 21:06:35,13.68,36.7,9.81
2018-09-17 21:08:35,14.08,33.7,9.91
2018-09-17 21:10:38,13.79,36.7,9.59
2018-09-17 21:12:33,13.76,36.6,9.85
2018-09-17 21:14:34,13.2 ,25.0,9.86
2018-09-17 21:16:35,13.34,36.6,9.53
2018-09-17 21:18:34,13.50,36.7,9.77
2018-09-17 21:20:36,13.83,30.3,9.98
2018-09-17 21:22:36,14.07,36.6,9.90
2018-09-17 21:24:34,14.72,36.6,9.96
2018-09-17 21:26:34,13.47,36.7,9.93
2018-09-17 21:28:34,14.00,36.7,9.90
2018-09-17 21:30:36,14.05,31.5,9.82
2018-09-17 21:32:34,13.32,36.7,9.65
2018-09-17 21:34:36,13.34,36.4,9.92
2018-09-17 21:36:38,13.64,36.7,9.79
2018-09-17 21:38:34,13.53,35.7,9.81
2018-09-17 21:40:37,13.45,36.5,9.64
2018-09-17 21:42:34,13.53,36.6,9.86
2018-09-17 21:44:34,14.03,36.7,9.81
2018-09-17 21:48:40,13.74,36.2,9.71
2018-09-17 21:50:37,20.51,36.6,10.0
2018-09-17 21:52:36,13.24,36.8,9.82
2018-09-17 21:54:34,13.86,36.6,10.0
2018-09-17 21:56:34,13.22,36.0,8.35
2018-09-17 21:58:37,13.42,36.5,9.82
2018-09-17 22:00:38,13.54,34.4,9.83
2018-09-17 22:02:34,13.52,36.7,9.77
2018-09-17 22:04:34,14.08,31.6,9.88
2018-09-17 22:06:34,13.21,27.4,9.64
2018-09-17 22:08:34,13.64,27.5,9.85
2018-09-17 22:10:37,28.89,26.2,9.83
2018-09-17 22:12:34,13.86,26.1,9.82
2018-09-17 22:14:38,14.36,33.7,9.74
2018-09-17 22:16:34,13.19,33.8,9.54
2018-09-17 22:18:35,14.77,22.2,9.92
2018-09-17 22:20:39,41.19,22.8,9.77
2018-09-17 22:22:34,13.17,32.0,9.81
2018-09-17 22:24:34,13.13,35.7,9.49
2018-09-17 22:26:34,13.32,29.8,5.45
2018-09-17 22:28:35,13.45,27.7,9.86
2018-09-17 22:30:37,13.58,26.4,9.48
2018-09-17 22:32:35,13.1 ,36.7,9.75
2018-09-17 22:34:35,13.43,36.7,9.73
2018-09-17 22:36:37,13.29,36.7,9.82
2018-09-17 22:38:35,13.49,36.5,9.86
2018-09-17 22:40:36,13.47,28.3,9.75
2018-09-17 22:42:35,13.22,31.4,9.90
2018-09-17 22:44:34,15.73,32.4,9.90
2018-09-17 22:46:34,14.08,28.2,9.79
2018-09-17 22:48:36,13.18,26.1,9.79
2018-09-17 22:50:37,13.05,32.2,9.80
2018-09-17 22:52:35,14.09,33.7,9.81
2018-09-17 22:54:34,13.26,33.9,8.94
2018-09-17 22:56:36,13.33,24.1,9.89
2018-09-17 22:58:40,14.09,32.3,9.74
2018-09-17 23:00:39,19.14,33.0,9.57
2018-09-17 23:02:34,13.62,31.8,9.80
2018-09-17 23:04:36,15.04,31.7,8.53
2018-09-17 23:06:34,13.53,31.8,10.0
2018-09-17 23:08:33,13.96,33.4,8.46
2018-09-17 23:10:39,41.21,31.9,9.78
2018-09-17 23:12:37,13.83,30.9,9.83
2018-09-17 23:14:35,13.7 ,32.5,9.75
2018-09-17 23:16:34,13.85,33.0,9.71
2018-09-17 23:18:34,13.69,30.8,9.95
2018-09-17 23:20:34,13.28,33.4,9.83
2018-09-17 23:22:34,13.26,32.0,9.82
2018-09-17 23:24:34,13.57,31.6,9.74
2018-09-17 23:26:35,14.14,33.4,9.47
2018-09-17 23:28:35,14.69,33.7,9.50
2018-09-17 23:30:37,18.98,33.3,9.88
2018-09-17 23:32:35,13.92,32.3,9.48
2018-09-17 23:34:34,13.28,32.2,9.47
2018-09-17 23:36:34,13.33,29.7,9.87
2018-09-17 23:38:35,23.24,33.7,9.83
2018-09-17 23:40:36,13.37,31.2,9.82
2018-09-17 23:42:34,13.04,36.7,9.88
2018-09-17 23:44:34,13.20,32.0,9.64
2018-09-17 23:46:35,12.92,32.2,9.73
2018-09-17 23:48:34,13.87,32.2,9.61
2018-09-17 23:50:36,15.00,36.7,9.81
2018-09-17 23:52:34,13.29,36.6,8.69
2018-09-17 23:54:34,13.3 ,34.3,9.84
2018-09-17 23:56:34,13.90,36.7,9.84
2018-09-17 23:58:34,13.21,36.3,10.0
2018-09-18 00:00:36,13.83,23.3,9.17
2018-09-18 00:02:34,13.73,36.7,9.53
2018-09-18 00:04:35,14.21,36.7,9.84
2018-09-18 00:06:34,13.59,36.7,9.92
2018-09-18 00:08:34,13.81,36.6,9.83
2018-09-18 00:10:36,14.50,31.7,9.60
2018-09-18 00:12:34,13.79,36.6,9.85
2018-09-18 00:14:34,13.97,36.7,9.83
2018-09-18 00:16:34,14.18,36.6,9.86
2018-09-18 00:18:35,14.09,36.8,9.85
2018-09-18 00:20:37,15.61,36.6,9.85
2018-09-18 00:22:35,13.39,36.7,9.61
2018-09-18 00:24:34,13.63,36.5,9.80
2018-09-18 00:26:36,13.19,36.8,9.83
2018-09-18 00:28:35,13.18,36.5,9.94
2018-09-18 00:30:39,77.98,36.7,9.55
2018-09-18 00:32:35,13.3 ,36.7,9.56
2018-09-18 00:34:35,13.78,36.6,9.98
2018-09-18 00:36:35,12.86,36.6,9.88
2018-09-18 00:38:35,13.06,32.3,9.64
2018-09-18 00:40:37,13.24,35.4,9.77
2018-09-18 00:42:35,17.45,26.8,9.82
2018-09-18 00:44:35,13.33,36.6,9.93
2018-09-18 00:46:37,14.20,36.7,9.63
2018-09-18 00:48:39,13.29,34.3,9.55
2018-09-18 00:50:37,13.23,36.7,9.82
2018-09-18 00:52:36,13.79,36.6,9.88
2018-09-18 00:54:34,13.06,36.7,10.0
2018-09-18 00:56:37,13.3 ,36.6,9.93
2018-09-18 00:58:35,13.75,36.4,9.81
2018-09-18 01:00:39,26.87,36.1,9.64
2018-09-18 01:02:34,13.8 ,36.7,9.80
2018-09-18 01:04:34,13.27,36.7,9.47
2018-09-18 01:06:33,13.65,36.7,9.84
2018-09-18 01:08:33,13.22,36.5,9.81
2018-09-18 01:10:38,34.11,36.8,9.83
2018-09-18 01:12:35,13.74,36.7,9.66
2018-09-18 01:14:34,13.88,36.6,9.66
2018-09-18 01:16:34,13.25,36.6,8.13
2018-09-18 01:18:36,13.15,29.4,9.89
2018-09-18 01:20:36,14.22,33.9,9.76
2018-09-18 01:22:33,13.20,36.7,9.59
2018-09-18 01:24:34,13.68,35.0,10.0
2018-09-18 01:26:34,13.31,36.7,9.85
2018-09-18 01:28:35,13.86,36.7,9.81
2018-09-18 01:30:39,13.46,36.7,9.82
2018-09-18 01:32:34,13.14,36.6,9.58
2018-09-18 01:34:34,13.79,27.3,9.83
2018-09-18 01:36:35,13.27,36.7,9.50
2018-09-18 01:38:35,13.24,36.6,9.95
2018-09-18 01:40:35,13.28,36.5,9.94
2018-09-18 01:42:34,13.63,36.7,9.95
2018-09-18 01:44:34,13.36,34.8,9.62
2018-09-18 01:46:34,13.26,36.7,9.85
2018-09-18 01:48:34,13.23,36.7,8.05
2018-09-18 01:50:36,13.25,36.7,9.73
2018-09-18 01:52:34,13.81,36.7,9.73
2018-09-18 01:54:35,13.10,36.7,9.03
2018-09-18 01:56:35,18.53,36.7,9.89
2018-09-18 01:58:34,13.80,29.9,9.84
2018-09-18 02:00:36,13.34,36.4,9.63
2018-09-18 02:02:35,13.32,36.7,9.66
2018-09-18 02:04:34,12.90,36.7,9.96
2018-09-18 02:06:37,14.42,36.6,8.48
2018-09-18 02:08:37,13.84,36.7,9.81
2018-09-18 02:10:34,13.79,36.7,9.71
2018-09-18 02:12:35,13.22,36.7,9.57
2018-09-18 02:14:35,14.22,36.5,9.80
2018-09-18 02:16:34,13.56,36.7,9.88
2018-09-18 02:18:35,13.34,36.7,9.67
2018-09-18 02:20:40,36.40,36.7,9.90
2018-09-18 02:22:34,13.28,36.6,5.91
2018-09-18 02:24:35,13.38,35.2,9.96
2018-09-18 02:26:34,13.79,36.1,9.82
2018-09-18 02:28:35,13.94,35.5,9.81
2018-09-18 02:30:39,12.99,34.4,9.58
2018-09-18 02:32:34,14.24,35.4,10.1
2018-09-18 02:34:34,13.95,35.4,9.89
2018-09-18 02:36:35,13.15,35.3,9.62
2018-09-18 02:38:36,13.58,36.7,9.84
2018-09-18 02:40:39,28.10,35.5,9.82
2018-09-18 02:42:34,14.15,36.7,9.61
2018-09-18 02:44:34,13.08,36.3,9.82
2018-09-18 02:46:34,14.08,35.9,9.83
2018-09-18 02:48:34,13.52,35.4,9.95
2018-09-18 02:50:35,13.37,36.7,9.87
2018-09-18 02:52:35,13.13,36.7,9.52
2018-09-18 02:54:34,13.47,28.6,9.88
2018-09-18 02:56:34,13.75,36.7,9.88
2018-09-18 02:58:33,13.75,36.7,9.91
2018-09-18 03:00:38,13.86,32.2,9.81
2018-09-18 03:02:34,13.62,36.7,9.88
2018-09-18 03:04:34,14.89,36.7,9.52
2018-09-18 03:06:34,13.48,36.6,9.79
2018-09-18 03:08:35,13.90,36.6,9.82
2018-09-18 03:10:35,13.23,36.5,10.0
2018-09-18 03:12:35,13.79,36.7,9.59
2018-09-18 03:14:36,14.26,36.7,9.51
2018-09-18 03:16:34,13.10,36.6,9.64
2018-09-18 03:18:35,13.81,36.6,9.54
2018-09-18 03:20:37,13.79,34.9,9.91
2018-09-18 03:22:34,13.16,36.7,9.59
2018-09-18 03:24:34,12.87,36.7,9.75
2018-09-18 03:26:34,14.15,36.7,9.74
2018-09-18 03:28:40,13.08,36.7,5.90
2018-09-18 03:30:38,13.50,29.0,9.73
2018-09-18 03:32:34,13.09,36.6,9.81
2018-09-18 03:34:35,13.16,36.7,9.86
2018-09-18 03:36:34,13.16,36.7,9.98
2018-09-18 03:38:34,13.81,36.7,9.94
2018-09-18 03:40:37,13.81,27.8,9.52
2018-09-18 03:42:40,13.94,36.7,9.54
2018-09-18 03:44:34,13.16,36.5,9.63
2018-09-18 03:46:34,13.85,36.8,9.88
2018-09-18 03:48:34,14.00,35.6,9.82
2018-09-18 03:50:37,17.12,36.6,9.99
2018-09-18 03:52:40,13.75,36.7,9.86
2018-09-18 03:54:36,13.12,30.9,9.95
2018-09-18 03:56:34,13.33,36.6,9.89
2018-09-18 03:58:35,13.10,36.0,9.94
2018-09-18 04:00:41,95.32,31.0,9.72
2018-09-18 04:02:35,13.35,36.5,5.97
2018-09-18 04:04:34,12.97,36.7,9.64
2018-09-18 04:06:35,14.21,33.5,9.81
2018-09-18 04:08:35,13.81,36.7,9.89
2018-09-18 04:10:36,13.22,17.4,9.61
2018-09-18 04:12:35,12.99,36.6,9.81
2018-09-18 04:14:34,13.69,36.7,9.88
2018-09-18 04:16:35,13.65,36.7,9.79
2018-09-18 04:18:35,12.90,36.6,8.26
2018-09-18 04:20:38,14.01,34.9,9.68
2018-09-18 04:22:35,13.03,34.9,9.68
2018-09-18 04:24:35,13.00,36.7,9.52
2018-09-18 04:26:34,13.58,36.7,9.89
2018-09-18 04:28:35,14.14,36.7,9.76
2018-09-18 04:30:39,14.62,36.4,9.85
2018-09-18 04:32:34,13.12,36.7,9.85
2018-09-18 04:34:35,13.62,36.7,9.66
2018-09-18 04:36:34,13.05,36.5,9.96
2018-09-18 04:38:34,13.16,31.1,9.92
2018-09-18 04:40:36,13.27,34.7,9.54
2018-09-18 04:42:34,13.27,36.6,9.97
2018-09-18 04:44:34,14.18,36.6,9.71
2018-09-18 04:46:34,13.92,36.7,9.79
2018-09-18 04:48:35,13.30,36.6,9.82
2018-09-18 04:50:40,20.55,30.0,9.82
2018-09-18 04:52:34,13.76,36.7,9.94
2018-09-18 04:54:34,13.91,36.7,8.23
2018-09-18 04:56:36,13.13,36.7,9.76
2018-09-18 04:58:34,13.11,34.3,9.83
2018-09-18 05:00:37,13.90,34.2,9.60
2018-09-18 05:02:34,13.13,36.6,9.84
2018-09-18 05:04:34,13.02,27.9,9.84
2018-09-18 05:06:35,14.12,36.5,9.53
2018-09-18 05:08:34,13.41,36.6,9.87
2018-09-18 05:10:37,14.16,33.6,9.63
2018-09-18 05:12:34,13.24,36.6,9.79
2018-09-18 05:14:34,13.32,36.1,9.90
2018-09-18 05:16:34,13.39,36.7,9.66
2018-09-18 05:18:35,13.31,36.6,9.84
2018-09-18 05:20:37,12.96,36.0,9.79
2018-09-18 05:22:35,12.80,29.0,9.89
2018-09-18 05:24:35,13.07,36.7,9.79
2018-09-18 05:26:34,13.68,36.7,9.70
2018-09-18 05:28:34,13.51,36.7,9.91
2018-09-18 05:30:37,76.69,36.6,9.86
2018-09-18 05:32:38,16.10,36.6,9.82
2018-09-18 05:34:34,12.83,36.6,9.54
2018-09-18 05:36:36,13.84,36.7,9.56
2018-09-18 05:38:35,13.27,36.7,9.90
2018-09-18 05:40:36,13.30,36.7,9.47
2018-09-18 05:42:34,13.99,36.6,9.85
2018-09-18 05:44:34,13.35,36.8,9.77
2018-09-18 05:46:34,16.24,36.7,9.70
2018-09-18 05:48:35,14.07,36.6,9.76
2018-09-18 05:50:37,66.79,36.6,9.85
2018-09-18 05:52:35,13.65,36.6,9.63
2018-09-18 05:54:35,13.74,36.7,9.90
2018-09-18 05:56:35,13.34,36.7,9.99
2018-09-18 05:58:38,13.75,36.7,9.87
2018-09-18 06:00:41,24.98,36.7,9.84
2018-09-18 06:02:35,13.20,36.7,9.81
2018-09-18 06:04:41,13.81,36.7,9.86
2018-09-18 06:08:30,13.84,36.5,9.38
2018-09-18 06:08:41,57.53,16.9,9.73
2018-09-18 06:10:40,19.34,36.7,9.87
2018-09-18 06:12:35,13.58,36.6,9.84
2018-09-18 06:14:36,14.08,36.6,9.91
2018-09-18 06:16:35,13.94,36.7,9.68
2018-09-18 06:18:35,13.35,36.6,9.54
2018-09-18 06:20:39,13.25,36.5,9.81
2018-09-18 06:22:34,13.42,36.7,9.83
2018-09-18 06:24:35,13.17,33.6,9.56
2018-09-18 06:26:33,13.35,36.5,9.84
2018-09-18 06:28:39,13.17,36.7,9.64
2018-09-18 06:30:38,14.21,36.7,9.78
2018-09-18 06:32:35,13.79,36.6,9.56
2018-09-18 06:34:34,12.73,36.7,9.94
2018-09-18 06:36:34,13.24,36.7,9.07
2018-09-18 06:38:33,13.24,36.5,9.79
2018-09-18 06:40:35,13.14,36.7,9.43
2018-09-18 06:42:34,13.18,36.7,9.66
2018-09-18 06:44:34,13.88,36.8,9.95
2018-09-18 06:46:34,13.79,36.7,9.67
2018-09-18 06:48:34,12.96,36.5,9.66
2018-09-18 06:50:36,13.45,36.6,9.90
2018-09-18 06:52:34,13.32,36.7,9.84
2018-09-18 06:54:35,13.77,31.9,9.48
2018-09-18 06:56:34,13.92,36.8,9.86
2018-09-18 06:58:35,13.18,36.7,9.87
2018-09-18 07:00:42,37.18,14.7,9.82
2018-09-18 07:02:37,14.26,36.6,9.76
2018-09-18 07:04:34,16.82,36.7,9.85
2018-09-18 07:06:34,13.48,36.5,9.92
2018-09-18 07:08:34,13.05,36.5,9.83
2018-09-18 07:10:36,13.8 ,35.4,8.95
2018-09-18 07:12:37,13.94,36.7,9.92
2018-09-18 07:14:34,13.51,36.5,9.91
2018-09-18 07:16:34,13.16,32.2,9.93
2018-09-18 07:18:34,13.19,36.7,9.67
2018-09-18 07:20:39,14.57,36.6,10.0
2018-09-18 07:22:36,13.83,36.7,9.82
2018-09-18 07:24:34,13.70,36.7,9.66
2018-09-18 07:26:35,13.01,36.7,10.0
2018-09-18 07:28:36,13.41,36.8,9.81
2018-09-18 07:30:38,61.57,36.7,9.91
2018-09-18 07:32:35,13.15,32.3,9.64
2018-09-18 07:34:35,13.94,36.6,9.82
2018-09-18 07:36:34,13.95,36.8,9.81
2018-09-18 07:38:35,13.58,34.4,9.55
2018-09-18 07:40:41,42.74,36.8,9.54
2018-09-18 07:42:36,13.35,36.8,9.85
2018-09-18 07:44:35,13.86,36.7,9.92
2018-09-18 07:46:35,13.3 ,36.6,9.85
2018-09-18 07:48:39,13.03,36.5,9.80
2018-09-18 07:50:37,14.23,34.9,9.93
2018-09-18 07:52:34,13.52,36.7,9.44
2018-09-18 07:54:34,13.17,36.7,9.94
2018-09-18 07:56:35,13.62,36.7,9.52
2018-09-18 07:58:35,13.79,36.7,9.55
2018-09-18 08:00:40,15.09,36.7,9.56
2018-09-18 08:02:34,13.83,36.5,9.88
2018-09-18 08:04:36,14.38,36.7,9.69
2018-09-18 08:06:34,13.20,36.6,10.0
2018-09-18 08:08:34,13.79,36.6,9.45
2018-09-18 08:10:35,13.36,36.6,9.38
2018-09-18 08:12:33,13.17,36.7,9.38
2018-09-18 08:14:34,13.49,29.1,9.88
2018-09-18 08:16:34,14.07,36.6,9.91
2018-09-18 08:18:33,13.28,36.6,9.68
2018-09-18 08:20:33,13.32,31.0,9.81
2018-09-18 08:22:34,13.41,36.8,6.01
2018-09-18 08:24:34,13.44,36.7,9.72
2018-09-18 08:26:35,13.34,36.5,9.85
2018-09-18 08:28:34,13.80,36.7,9.64
2018-09-18 08:30:36,14.47,36.7,9.70
2018-09-18 08:32:34,13.20,36.7,9.78
2018-09-18 08:34:33,13.73,36.7,9.83
2018-09-18 08:36:34,14.12,36.7,9.69
2018-09-18 08:38:33,13.35,36.6,9.86
2018-09-18 08:40:34,13.91,30.9,9.96
2018-09-18 08:42:34,13.85,36.7,9.77
2018-09-18 08:44:34,13.93,36.7,9.53
2018-09-18 08:46:34,13.86,36.7,7.99
2018-09-18 08:48:34,13.91,36.7,9.73
2018-09-18 08:50:38,35.15,36.7,9.92
2018-09-18 08:52:34,13.51,36.6,9.99
2018-09-18 08:54:34,13.19,36.6,9.86
2018-09-18 08:56:35,13.04,29.4,8.03
2018-09-18 08:58:34,13.86,36.6,9.75
2018-09-18 09:00:40,14.39,34.2,9.50
2018-09-18 09:02:36,14.22,36.7,9.68
2018-09-18 09:04:34,13.35,36.7,6.09
2018-09-18 09:06:34,13.69,36.6,9.58
2018-09-18 09:08:39,13.16,36.7,9.90
2018-09-18 09:10:38,16.33,36.7,9.87
2018-09-18 09:12:34,13.71,36.6,8.74
2018-09-18 09:14:34,13.53,36.7,9.64
2018-09-18 09:16:35,14.12,36.7,9.70
2018-09-18 09:18:34,13.16,36.5,9.93
2018-09-18 09:20:37,13.81,36.7,9.86
2018-09-18 09:22:34,14.09,36.7,9.36
2018-09-18 09:24:34,14.39,27.6,9.77
2018-09-18 09:26:35,13.11,36.7,9.83
2018-09-18 09:28:35,12.99,36.7,9.10
2018-09-18 09:30:39,74.73,28.7,9.94
2018-09-18 09:32:37,13.81,36.7,9.81
2018-09-18 09:34:40,14.13,36.0,9.58
2018-09-18 09:36:33,13.37,36.7,9.98
2018-09-18 09:38:36,14.13,36.7,9.61
2018-09-18 09:40:37,13.93,36.8,9.98
2018-09-18 09:42:34,13.19,36.8,9.92
2018-09-18 09:44:34,13.02,36.6,9.85
2018-09-18 09:46:34,13.04,36.6,9.83
2018-09-18 09:48:34,13.85,36.7,9.62
2018-09-18 09:50:37,15.85,36.6,9.82
2018-09-18 09:52:35,14.04,36.7,9.61
2018-09-18 09:54:34,13.70,36.7,9.67
2018-09-18 09:56:33,13.42,36.7,9.64
2018-09-18 09:58:38,13.09,36.6,9.59
2018-09-18 10:00:39,59.55,34.0,9.88
2018-09-18 10:02:35,13.69,36.7,9.45
2018-09-18 10:04:34,13.19,36.6,9.81
2018-09-18 10:06:35,13.84,36.6,9.82
2018-09-18 10:08:36,14.09,36.6,9.92
2018-09-18 10:10:37,13.43,36.0,9.58
2018-09-18 10:12:34,13.75,36.6,9.80
2018-09-18 10:14:33,13.20,36.7,9.58
2018-09-18 10:16:34,13.20,30.3,9.89
2018-09-18 10:18:34,12.91,36.6,9.87
2018-09-18 10:20:36,13.00,30.3,9.72
2018-09-18 10:22:34,13.72,36.7,9.61
2018-09-18 10:24:34,13.57,36.7,9.66
2018-09-18 10:26:34,13.16,31.9,9.84
2018-09-18 10:28:34,13.78,36.8,7.13
2018-09-18 10:30:39,14.17,30.2,9.97
2018-09-18 10:32:35,13.39,36.6,9.49
2018-09-18 10:34:34,13.03,36.7,9.68
2018-09-18 10:36:35,13.89,36.7,9.94
2018-09-18 10:38:34,13.56,36.7,9.86
2018-09-18 10:40:37,13.11,28.7,9.81
2018-09-18 10:42:35,13.34,36.7,9.86
2018-09-18 10:44:35,32.82,32.3,9.61
2018-09-18 10:46:34,14.33,36.0,9.73
2018-09-18 10:48:36,14.09,23.1,8.06
2018-09-18 10:50:37,13.74,24.5,8.48
2018-09-18 10:52:35,13.28,18.0,8.15
2018-09-18 10:54:34,13.50,19.8,7.62
2018-09-18 10:56:36,13.95,19.3,8.23
2018-09-18 10:58:35,13.34,20.9,8.06
2018-09-18 11:00:40,23.18,19.9,8.05
2018-09-18 11:02:34,13.90,17.8,7.80
2018-09-18 11:04:34,14.28,16.9,6.65
2018-09-18 11:06:34,14.87,18.3,7.62
2018-09-18 11:08:34,13.31,18.4,8.35
2018-09-18 11:10:37,14.80,17.8,8.10
2018-09-18 11:12:34,13.83,18.6,8.26
2018-09-18 11:14:34,13.78,18.5,7.81
2018-09-18 11:16:34,13.81,18.0,8.35
2018-09-18 11:18:38,14.38,12.5,8.48
2018-09-18 11:20:38,128.2,16.5,7.82
2018-09-18 11:22:38,16.57,17.3,8.64
2018-09-18 11:24:37,22.71,17.3,8.51
2018-09-18 11:26:38,37.13,15.9,8.70
2018-09-18 11:28:37,14.70,16.9,8.73
2018-09-18 11:30:40,14.62,30.2,8.88
2018-09-18 11:32:38,13.32,27.5,9.07
2018-09-18 11:34:37,14.02,36.6,9.81
2018-09-18 11:36:38,14.00,36.8,9.86
2018-09-18 11:38:38,13.72,36.7,9.74
2018-09-18 11:40:38,13.38,36.7,9.82
2018-09-18 11:42:36,13.67,36.7,9.99
2018-09-18 11:44:38,13.18,36.6,9.86
2018-09-18 11:46:38,13.49,36.6,9.90
2018-09-18 11:48:38,14.14,36.7,9.90
2018-09-18 11:50:40,13.24,32.0,8.77
2018-09-18 11:52:36,13.84,36.7,9.92
2018-09-18 11:54:38,14.11,36.6,9.73
2018-09-18 11:56:37,13.69,36.7,9.90
2018-09-18 11:58:38,13.67,36.6,9.85
2018-09-18 12:00:42,13.14,32.1,9.88
2018-09-18 12:02:37,13.07,36.6,9.94
2018-09-18 12:04:37,13.19,36.7,9.85
2018-09-18 12:06:36,12.99,36.7,9.84
2018-09-18 12:08:37,14.08,36.6,9.28
2018-09-18 12:10:38,238.7,36.6,9.83
2018-09-18 12:12:37,13.25,36.7,9.80
2018-09-18 12:14:37,13.70,36.7,9.92
2018-09-18 12:16:39,13.95,36.6,9.83
2018-09-18 12:18:42,13.35,36.7,9.86
2018-09-18 12:20:38,13.48,36.7,9.95
2018-09-18 12:22:39,13.97,35.9,9.69
2018-09-18 12:24:37,13.65,34.2,9.89
2018-09-18 12:26:40,40.22,36.6,9.55
2018-09-18 12:28:37,13.94,36.7,9.94
2018-09-18 12:30:38,13.92,35.7,9.72
2018-09-18 12:32:37,13.67,27.4,9.56
2018-09-18 12:34:37,13.56,36.7,10.0
2018-09-18 12:36:38,13.84,36.7,9.91
2018-09-18 12:38:38,14.02,36.7,9.80
2018-09-18 12:40:37,13.23,36.7,9.85
2018-09-18 12:42:37,13.74,36.5,9.82
2018-09-18 12:44:37,14.14,36.3,9.94
2018-09-18 12:46:37,14.03,33.3,9.61
2018-09-18 12:48:37,13.08,36.6,9.78
2018-09-18 12:50:37,13.65,36.6,9.96
2018-09-18 12:52:41,14.14,36.7,9.70
2018-09-18 12:54:38,13.04,36.7,9.84
2018-09-18 12:56:37,13.72,36.7,9.81
2018-09-18 12:58:37,13.26,34.9,9.83
2018-09-18 13:00:42,13.23,29.5,9.57
2018-09-18 13:02:37,13.23,24.2,9.58
2018-09-18 13:04:37,13.03,36.6,9.81
2018-09-18 13:06:37,13.48,36.5,9.97
2018-09-18 13:08:38,13.24,36.7,9.98
2018-09-18 13:10:41,13.88,36.7,10.1
2018-09-18 13:12:37,14.24,30.6,9.91
2018-09-18 13:14:38,13.77,36.6,9.82
2018-09-18 13:16:38,13.88,36.7,10.0
2018-09-18 13:18:38,13.70,36.7,9.92
2018-09-18 13:20:40,14.07,36.5,9.92
2018-09-18 13:22:38,13.05,36.7,9.87
2018-09-18 13:24:38,13.13,36.6,9.80
2018-09-18 13:26:38,13.55,36.7,9.74
2018-09-18 13:28:37,13.30,36.7,9.11
2018-09-18 13:30:40,13.35,36.7,9.86
2018-09-18 13:32:38,13.37,36.6,9.79
2018-09-18 13:34:38,13.46,36.7,9.64
2018-09-18 13:36:37,13.19,36.7,9.90
2018-09-18 13:38:38,13.46,36.7,9.70
2018-09-18 13:40:37,13.38,36.5,9.50
2018-09-18 13:42:38,13.52,36.7,9.80
2018-09-18 13:44:38,13.39,36.7,9.61
